0 6694 4 1;0 10882 2750;10882 2750 1
0 650 1570 5217 4378 4 1;0 7812 313 1332 2750;7812 313 1332 2750 1
0 650 1570 5217 4378 4 1;0 1584 313 1332 2750;1584 313 1332 2750 1
0 650 1570 5217 4792 2592 4 1;0 6987 5837 3064 13208 9430 2750;6987 5837 3064 13208 9430 2750 1
0 650 1570 644 3991 5 1;0 1584 5106 12388 2750;1584 5106 12388 2750 1
0 650 1570 644 3991 4 1;0 1584 5106 12388 2750;1584 5106 12388 2750 1
0 650 3003 7017 1637 1070 4 1;0 3222 3826 1757 2750;3222 3826 1757 2750 1
0 650 362 6440 842 4 1;0 1584 1529 6545 8744 2750;1584 1529 6545 8744 2750 1
0 650 4019 3386 5608 4 1;0 401 5306 13707 8986 2750;401 5306 13707 8986 2750 1
0 4852 4775 2418 579 4 1;0 11813 2688 11378 2430 13208 3473 2750;11813 2688 11378 2430 13208 3473 2750 1
0 4852 4775 925 7100 4 1;0 1080 11365 13208 8865 2750;1080 11365 13208 8865 2750 1
0 95 5161 2380 2069 1276 4 1;0 1757 313 8032 10527 2750;1757 313 8032 10527 2750 1
0 4738 4289 2920 4775 2961 4 1;0 11279 9721 2430 11378 931 2750;11279 9721 2430 11378 931 2750 1
0 4738 1302 1637 861 4 1;0 13614 357 12388 9625 2750;13614 357 12388 9625 2750 1
0 4738 1642 4987 4555 4 1;0 7466 12388 8973 8199 2750;7466 12388 8973 8199 2750 1
0 4738 6189 5576 4605 4 1;0 13614 3755 12388 13822 2750;13614 3755 12388 13822 2750 1
0 4738 504 5576 6716 4 1;0 13614 1882 12388 4495 2750;13614 1882 12388 4495 2750 1
0 4738 3000 4025 1637 2046 4 1;0 13614 4066 2639 2750;13614 4066 2639 2750 1
0 4738 1049 431 1473 4 1;0 13614 11913 7299 2750;13614 11913 7299 2750 1
0 4738 1049 431 6579 4 1;0 13614 1429 401 1035 2750;13614 1429 401 1035 2750 1
0 4738 1049 3405 1637 4412 4 1;0 11279 6145 8346 10114 2750;11279 6145 8346 10114 2750 1
0 4738 4742 1152 811 4 1;0 13614 9281 11378 12058 2750;13614 9281 11378 12058 2750 1
0 4738 3386 1815 4972 4 1;0 13614 13707 1757 2750;13614 13707 1757 2750 1
0 4738 3386 6750 7072 4 1;0 13614 2889 313 3110 2750;13614 2889 313 3110 2750 1
0 4738 3386 4019 3814 4 1;0 11279 313 10631 10688 5306 2750;11279 313 10631 10688 5306 2750 1
0 4738 2627 5454 3233 1065 4 1;0 13614 11711 8655 13208 12502 8178 1855 12388 8278 2750;13614 11711 8655 13208 12502 8178 1855 12388 8278 2750 1
0 4738 4548 2572 2380 2773 4 1;0 11279 4726 3216 2750;11279 4726 3216 2750 1
0 4738 4309 4149 5898 4779 4 1;0 13614 4036 10624 188 2750;13614 4036 10624 188 2750 1
0 4738 3285 1637 441 5558 4 1;0 9860 6942 13208 5898 2750;9860 6942 13208 5898 2750 1
0 4738 3285 1637 1017 4 1;0 13614 9923 784 2750;13614 9923 784 2750 1
0 4738 3285 5370 170 4 1;0 1962 11820 12388 2750;1962 11820 12388 2750 1
0 4738 3285 2223 3233 4829 4 1;0 7719 1501 8655 13208 866 2750;7719 1501 8655 13208 866 2750 1
0 4738 3285 2223 3233 4829 4 1;0 11279 9748 12388 8655 13208 866 2750;11279 9748 12388 8655 13208 866 2750 1
0 4738 3285 2223 3233 645 4 1;0 11279 9506 9504 12388 2750;11279 9506 9504 12388 2750 1
0 4738 3285 5093 4149 4310 4 1;0 13614 3836 2430 12388 2750;13614 3836 2430 12388 2750 1
0 4738 1570 875 1949 4 1;0 13614 10631 8639 8340 2750;13614 10631 8639 8340 2750 1
0 4738 1570 6593 3390 4 1;0 13367 2710 12696 2242 2750;13367 2710 12696 2242 2750 1
0 4738 1570 7147 4149 4310 4 1;0 11279 4147 2430 11705 2750;11279 4147 2430 11705 2750 1
0 4738 1570 2418 4340 4 1;0 13367 11378 2430 8636 2750;13367 11378 2430 8636 2750 1
0 4738 1570 2641 782 4544 4 1;0 13614 11378 11096 8749 13208 47 2750;13614 11378 11096 8749 13208 47 2750 1
0 4738 1570 5576 1276 2920 6620 4 1;0 13614 11378 2430 7216 13208 10527 2750;13614 11378 2430 7216 13208 10527 2750 1
0 4738 1570 3655 2171 5688 4 1;0 13614 2006 8902 3863 2750;13614 2006 8902 3863 2750 1
0 4738 1570 5233 4555 4 1;0 13614 7361 8199 2750;13614 7361 8199 2750 1
0 4738 750 1845 4 1;0 11279 7707 12933 2750;11279 7707 12933 2750 1
0 4738 7026 4310 5576 4754 4 1;0 13367 2 1717 1250 2430 2750;13367 2 1717 1250 2430 2750 1
0 4738 2223 3233 3756 4829 4 1;0 13614 9163 12388 8655 13208 7382 2049 2750;13614 9163 12388 8655 13208 7382 2049 2750 1
0 4738 2287 877 2691 4 1;0 11279 3425 10435 13208 7872 2750;11279 3425 10435 13208 7872 2750 1
0 4738 4756 4149 4252 2955 4 1;0 11279 13444 9348 2482 11378 10820 2750;11279 13444 9348 2482 11378 10820 2750 1
0 4738 6249 1152 3106 4 1;0 13367 12324 10601 4203 2750;13367 12324 10601 4203 2750 1
0 4738 231 4174 1949 4 1;0 13614 11066 2680 8340 2750;13614 11066 2680 8340 2750 1
0 4738 2232 1949 3233 3756 4 1;0 13614 7697 8655 13208 10588 3082 4333 12388 8340 2750;13614 7697 8655 13208 10588 3082 4333 12388 8340 2750 1
0 4738 1646 1949 3233 2954 4 1;0 5149 241 8655 13208 947 2750;5149 241 8655 13208 947 2750 1
0 4738 4283 4149 4019 3814 4 1;0 13614 5797 10631 8471 5306 2750;13614 5797 10631 8471 5306 2750 1
0 4738 5390 3655 5111 4 1;0 13614 7094 2809 2750;13614 7094 2809 2750 1
0 4738 3504 4149 7069 4135 4 1;0 13614 12646 4015 2750;13614 12646 4015 2750 1
0 4738 5537 1637 3368 78 4 1;0 13367 3861 12388 3595 8873 2750;13367 3861 12388 3595 8873 2750 1
0 4738 5537 5210 3437 7101 4 1;0 4816 10318 2750;4816 10318 2750 1
0 4738 5537 3795 6525 4 1;0 13614 10631 9239 965 4387 12388 2750;13614 10631 9239 965 4387 12388 2750 1
0 4738 5537 2572 4149 4019 4 1;0 11279 4726 188 5306 2750;11279 4726 188 5306 2750 1
0 4738 4076 4374 2678 4 1;0 13614 10206 8558 3995 3855 2750;13614 10206 8558 3995 3855 2750 1
0 3265 5632 7026 3673 4 1;0 13614 13208 4050 1250 8655 2750;13614 13208 4050 1250 8655 2750 1
0 5278 1324 930 1570 7068 4 1;0 791 674 791 2471 11769 2750;791 674 791 2471 11769 2750 1
0 4933 3814 2380 1637 1070 4 1;0 10631 8045 8032 3080 2750;10631 8045 8032 3080 2750 1
0 4108 4459 2749 2380 6350 4 1;0 8280 2688 2602 11583 2750;8280 2688 2602 11583 2750 1
0 4108 5411 5576 775 4 1;0 8280 10995 12388 3438 2750;8280 10995 12388 3438 2750 1
0 4108 4985 7003 3740 4 1;0 11096 2530 801 10615 10592 2750;11096 2530 801 10615 10592 2750 1
0 4108 6856 5576 4276 4189 3000 4 1;0 11096 8451 11096 8469 210 2750;11096 8451 11096 8469 210 2750 1
0 4108 4309 1637 5803 4149 6107 4 1;0 11096 12696 12388 8552 2750;11096 12696 12388 8552 2750 1
0 4108 1815 4972 4149 3229 4 1;0 8280 9923 3110 11474 13208 1229 2750;8280 9923 3110 11474 13208 1229 2750 1
0 4108 1815 930 3854 4 1;0 11096 9923 88 11168 2750;11096 9923 88 11168 2750 1
0 4108 4857 5039 2641 4050 4 1;0 11096 10371 7642 5668 2750;11096 10371 7642 5668 2750 1
0 4108 4942 363 4149 2611 4 1;0 8280 10133 8971 2750;8280 10133 8971 2750 1
0 4108 155 7101 3013 337 4 1;0 11096 13781 10318 7357 6632 2750;11096 13781 10318 7357 6632 2750 1
0 4108 6664 6136 3437 4244 4 1;0 11096 8276 12388 2750;11096 8276 12388 2750 1
0 4108 6249 6856 2641 4276 4 1;0 11096 1831 13768 9110 2750;11096 1831 13768 9110 2750 1
0 4108 6249 5898 4149 2796 4 1;0 2430 1748 188 9495 12388 2750;2430 1748 188 9495 12388 2750 1
0 4108 3061 7003 5684 4 1;0 8280 9923 276 3391 8171 2750;8280 9923 276 3391 8171 2750 1
0 4108 4578 1189 5092 4 1;0 8280 7631 2491 2750;8280 7631 2491 2750 1
0 4108 5749 3073 6568 2166 4 1;0 11096 411 278 2750;11096 411 278 2750 1
0 7111 1434 4019 1216 4 1;0 8280 12071 7990 11299 2750;8280 12071 7990 11299 2750 1
0 7111 1815 4149 5898 5641 4 1;0 11096 3228 8900 2091 2750;11096 3228 8900 2091 2750 1
0 2582 2056 2380 4738 4 1;0 11096 10631 8032 13614 2750;11096 10631 8032 13614 2750 1
0 5139 4548 1637 3206 4 1;0 11096 9923 13738 12388 2750;11096 9923 13738 12388 2750 1
0 5139 4309 4211 679 4 1;0 11096 12024 8029 12496 9976 12388 5099 2750;11096 12024 8029 12496 9976 12388 5099 2750 1
0 1130 3 2 3139 1217 3406 5 1;0 6942 5866 7898 12213 8280 4239 5866 228;6942 5866 7898 12213 8280 4239 5866 228 1
0 3891 7101 1802 5248 6 1;0 7492 11378 13445 13208 12514 9740;7492 11378 13445 13208 12514 9740 1
0 2605 4775 7101 2300 6 1;0 10318 10631 7434 5072 9740;10318 10631 7434 5072 9740 1
0 2605 1579 7101 2543 6541 6 1;0 10318 2171 12388 6617 9740;10318 2171 12388 6617 9740 1
0 2605 6856 4189 1815 4149 6856 6 1;0 8280 7070 9976 6617 9740;8280 7070 9976 6617 9740 1
0 2605 5001 4738 4444 6 1;0 13614 11056 12388 5072 9740;13614 11056 12388 5072 9740 1
0 4294 2418 4066 3619 6 1;0 2430 13208 11367 9183 11378 6625 9740;2430 13208 11367 9183 11378 6625 9740 1
0 4294 5086 5039 7101 6 1;0 10318 13006 2829 2662 9740;10318 13006 2829 2662 9740 1
0 4294 5086 5039 7101 6 1;0 10318 13006 5233 5759 2662 9740;10318 13006 5233 5759 2662 9740 1
0 1481 1579 7101 1217 3814 6 1;0 10318 11378 6492 341 4629 13208 9740;10318 11378 6492 341 4629 13208 9740 1
0 1481 3884 4211 1152 2572 6 1;0 1584 5072 5402 210 664 6942 9740;1584 5072 5402 210 664 6942 9740 1
0 1481 3884 3119 911 6 1;0 8171 5198 4512 3931;8171 5198 4512 3931 1
0 1481 3884 7101 1152 2752 6 1;0 10318 6492 341 403 3931;10318 6492 341 403 3931 1
0 1858 4775 5576 169 6 1;0 7774 10631 11664 9740;7774 10631 11664 9740 1
0 1858 4775 5861 4998 6 1;0 10318 13208 11862 10631 10191 3931;10318 13208 11862 10631 10191 3931 1
0 1858 4775 5861 4998 6 1;0 6993 13208 11862 10631 10191 9740;6993 13208 11862 10631 10191 9740 1
0 1858 4775 5861 4998 6 1;0 13268 13208 11862 10631 10191 9740;13268 13208 11862 10631 10191 9740 1
0 1858 4775 5861 4998 6 1;0 10318 13208 11862 10631 10191 9740;10318 13208 11862 10631 10191 9740 1
0 1858 1579 7101 1802 5898 6 1;0 7492 2268 11790 188 553 12388 9740;7492 2268 11790 188 553 12388 9740 1
0 1858 6856 7101 4715 5688 6 1;0 10318 2006 8061 10631 11664 9740;10318 2006 8061 10631 11664 9740 1
0 1858 6856 7101 4019 5688 6 1;0 10318 2006 10631 11664 5306 9740;10318 2006 10631 11664 5306 9740 1
0 1858 1570 2418 3895 6 1;0 2430 13208 10107 10631 11664 9740;2430 13208 10107 10631 11664 9740 1
0 1858 1570 5576 1144 6 1;0 8941 7724 10631 10191 9740;8941 7724 10631 10191 9740 1
0 1858 5537 5576 672 6 1;0 7813 10631 10191 9740;7813 10631 10191 9740 1
0 5480 1579 7101 6750 5039 6 1;0 10318 9721 2530 2889 6730 9740;10318 9721 2530 2889 6730 9740 1
0 5480 6856 7101 3748 2920 2735 6 1;0 10318 7697 2430 5530 5072 2767 9740;10318 7697 2430 5530 5072 2767 9740 1
0 5480 1646 7101 5576 981 6 1;0 9653 12276 12388 10318 7812 748 9740;9653 12276 12388 10318 7812 748 9740 1
0 3686 5861 6926 6 1;0 10318 11648 11378 2530 9740;10318 11648 11378 2530 9740 1
0 4495 5693 1570 6579 6 1;0 8241 12502 11378 2530 13208 9740;8241 12502 11378 2530 13208 9740 1
0 4495 1570 6579 5693 6 1;0 8241 12502 11378 2530 13208 9740;8241 12502 11378 2530 13208 9740 1
0 225 4775 7101 4737 4310 6 1;0 10318 9638 13142 2430 9740;10318 9638 13142 2430 9740 1
0 225 1049 4189 6750 5688 6 1;0 656 11096 2006 6145 5182 9740;656 11096 2006 6145 5182 9740 1
0 225 1579 7101 6501 3814 6 1;0 10318 9638 6492 4629 10688 9740;10318 9638 6492 4629 10688 9740 1
0 225 1579 7101 5682 4738 6 1;0 10318 9638 6617 13396 11279 2277 9740;10318 9638 6617 13396 11279 2277 9740 1
0 225 6965 7101 5898 5204 6 1;0 10318 656 313 5054 6730 9740;10318 656 313 5054 6730 9740 1
0 225 6965 7101 3004 5555 6 1;0 10318 656 1699 6730 9740;10318 656 1699 6730 9740 1
0 225 1570 3768 4860 973 6 1;0 9638 6492 6847 10203 9849 9740;9638 6492 6847 10203 9849 9740 1
0 225 6249 2920 291 4738 6 1;0 656 6892 12354 13367 9740;656 6892 12354 13367 9740 1
0 2723 4211 4739 5423 6 1;0 934 4066 5654 12514 9740;934 4066 5654 12514 9740 1
0 2723 7101 3586 4174 5204 6 1;0 10318 4066 693 9981 12514 9740;10318 4066 693 9981 12514 9740 1
0 7149 7101 2881 1637 2307 6 1;0 10318 12646 188 1511 4541 9740;10318 12646 188 1511 4541 9740 1
0 4632 4273 4135 4 1;0 7697 6770 13322 3770 2750;7697 6770 13322 3770 2750 1
0 4632 4310 2580 3 2 3027 6 1;0 9923 1757 4333 2430 8649 7898 6942 12514 9740;9923 1757 4333 2430 8649 7898 6942 12514 9740 1
0 4632 5861 2383 4135 4 1;0 7697 10318 13208 13016 9716 3770 2750;7697 10318 13208 13016 9716 3770 2750 1
0 691 4775 1637 441 5396 4 1;0 10318 11378 10215 9936 2750;10318 11378 10215 9936 2750 1
0 691 4775 1637 441 5396 4 1;0 13268 11378 10215 9936 2750;13268 11378 10215 9936 2750 1
0 691 2957 5576 3436 4 1;0 10318 12324 3773 7812 10695 2750;10318 12324 3773 7812 10695 2750 1
0 691 4985 6570 4310 4 1;0 10318 13707 13378 2430 2750;10318 13707 13378 2430 2750 1
0 691 6965 1815 4149 6330 4 1;0 10318 12728 7038 2750;10318 12728 7038 2750 1
0 691 4165 6856 5861 4276 4 1;0 10318 10165 13768 9110 2750;10318 10165 13768 9110 2750 1
0 691 4165 4930 5200 4 1;0 10318 10165 12682 11311 2750;10318 10165 12682 11311 2750 1
0 691 7094 4149 1217 2572 4 1;0 10318 3425 6466 664 2750;10318 3425 6466 664 2750 1
0 691 7094 4149 1043 2691 4 1;0 10318 3425 4640 6645 2750;10318 3425 4640 6645 2750 1
0 691 4817 1023 7101 1796 4 1;0 4884 7898 3648 2750;4884 7898 3648 2750 1
0 691 4817 1023 7101 1796 4 1;0 2008 11282 6871 2750;2008 11282 6871 2750 1
0 691 6978 3655 6329 4 1;0 10318 8822 8902 12858 2750;10318 8822 8902 12858 2750 1
0 691 6249 1194 6756 4 1;0 10318 1831 9976 10071 2750;10318 1831 9976 10071 2750 1
0 691 1968 3814 2777 4 1;0 10318 2482 6401 313 10631 10688 2750;10318 2482 6401 313 10631 10688 2750 1
0 6619 1217 4283 4149 4211 4 1;0 10318 4066 2235 13208 2750;10318 4066 2235 13208 2750 1
0 6619 6736 1152 1948 4 1;0 7492 11488 165 11195 10527 13208 2750;7492 11488 165 11195 10527 13208 2750 1
0 6619 6736 1152 1948 4 1;0 10318 11488 165 11195 10527 13208 2750;10318 11488 165 11195 10527 13208 2750 1
0 3724 1637 289 2762 661 4 1;0 10318 401 384 13208 12485 2750;10318 401 384 13208 12485 2750 1
0 3724 4834 4310 4 1;0 10318 7469 2430 2750;10318 7469 2430 2750 1
0 3724 4374 375 5963 4 1;0 7492 3978 3728 12388 2750;7492 3978 3728 12388 2750 1
0 3724 5877 4783 4 1;0 10318 4631 11808 2750;10318 4631 11808 2750 1
0 4557 4548 4149 2139 5555 4 1;0 10318 7070 5637 2750;10318 7070 5637 2750 1
0 4906 2637 5678 1276 4 1;0 12008 7442 1785 2750;12008 7442 1785 2750 1
0 2339 441 1056 2772 4149 4310 4 1;0 2430 9923 11195 6942 10386 2750;2430 9923 11195 6942 10386 2750 1
0 2339 6894 2627 6646 61 4 1;0 2519 8384 11711 5119 12656 2750;2519 8384 11711 5119 12656 2750 1
0 2339 2895 4895 5702 4 1;0 1390 10584 2750;1390 10584 2750 1
0 5479 5576 3453 4775 2741 4 1;0 6770 3039 2688 11795 2750;6770 3039 2688 11795 2750 1
0 5479 7101 3000 6856 1570 5732 4 1;0 6770 10318 210 9976 13208 8149 673 2750;6770 10318 210 9976 13208 8149 673 2750 1
0 597 3119 4459 2881 6579 6 1;0 11365 2688 6997 1584 6218 12514 9740;11365 2688 6997 1584 6218 12514 9740 1
0 597 3119 4871 5576 3910 6 1;0 11365 2688 11378 6218 13208 12514 9740;11365 2688 11378 6218 13208 12514 9740 1
0 597 7101 5210 3437 4097 6 1;0 10318 1342 4106 12514 9740;10318 1342 4106 12514 9740 1
0 597 7101 1083 3740 6 1;0 10318 13396 10527 11045 1811 4541 9740;10318 13396 10527 11045 1811 4541 9740 1
0 597 7101 2752 434 5688 6 1;0 7220 10631 403 4541 9740;7220 10631 403 4541 9740 1
0 597 7101 6411 4149 4310 6 1;0 10318 11378 10631 9318 2430 5443 12514 9740;10318 11378 10631 9318 2430 5443 12514 9740 1
0 5361 825 5217 4149 4474 4 1;0 6773 2028 6179 12388 2750;6773 2028 6179 12388 2750 1
0 2524 7101 4289 2920 4775 685 4 1;0 10318 9721 2430 2688 11378 10187 2750;10318 9721 2430 2688 11378 10187 2750 1
0 6835 4310 5576 6606 4 1;0 7697 13763 9542 2916 129 2430 2750;7697 13763 9542 2916 129 2430 2750 1
0 4032 2920 5445 2418 3756 3814 6 1;0 10525 7697 2430 13208 7382 8960 10631 8045 12514 9740;10525 7697 2430 13208 7382 8960 10631 8045 12514 9740 1
0 4032 3907 2837 7101 6 1;0 9653 5141 9037 10318 9740;9653 5141 9037 10318 9740 1
0 4032 4189 3049 5576 4770 6 1;0 11096 210 9894 5028 9844 12514 9740;11096 210 9894 5028 9844 12514 9740 1
0 4032 4189 6750 4374 3982 6 1;0 11096 210 8056 6409 12514 9740;11096 210 8056 6409 12514 9740 1
0 4032 7101 6856 6703 6 1;0 1671 10404 4541 3931;1671 10404 4541 3931 1
0 4032 7101 6837 5555 1637 5753 6 1;0 283 7144 6942 12514 9740;283 7144 6942 12514 9740 1
0 4032 7101 4942 6618 5898 6 1;0 210 9948 10318 4251 4541 9740;210 9948 10318 4251 4541 9740 1
0 4032 7101 4452 5576 5224 6 1;0 11547 7087 4541 9740;11547 7087 4541 9740 1
0 4032 7101 6618 3215 5555 6 1;0 10318 4014 8974 4541 9740;10318 4014 8974 4541 9740 1
0 201 4189 4019 6579 6541 6 1;0 11096 9976 5164 12514 9740;11096 9976 5164 12514 9740 1
0 4540 6965 6330 2966 4 1;0 9361 1291 1225 2750;9361 1291 1225 2750 1
0 2455 5576 992 3 2 6618 4 1;0 12894 8503 2750;12894 8503 2750 1
0 2455 5576 992 3 2 6618 4 1;0 9948 4575 2750;9948 4575 2750 1
0 2097 4289 2889 5039 4310 4 1;0 9892 9721 2430 6047 2662 228;9892 9721 2430 6047 2662 228 1
0 5239 2920 1815 5576 6349 6 1;0 7526 8857 2430 6942 4541 9740;7526 8857 2430 6942 4541 9740 1
0 5239 7101 6501 5555 3814 6 1;0 10318 210 7066 8471 12514 9740 9740;10318 210 7066 8471 12514 9740 9740 1
0 5239 7101 5269 4211 4135 6 1;0 10318 4014 4168 6804 4541 3931;10318 4014 4168 6804 4541 3931 1
0 5174 1642 4310 1637 1868 4 1;0 2373 4333 2430 4600 12388 11195 8651 2750;2373 4333 2430 4600 12388 11195 8651 2750 1
0 6167 685 4513 2069 3908 4 1;0 6236 1593 3921 2750;6236 1593 3921 2750 1
0 5062 3119 1407 5576 3390 6 1;0 8171 9923 7920 2242 4541 9740;8171 9923 7920 2242 4541 9740 1
0 5062 7101 4857 5576 5207 6 1;0 10318 4506 6430 12388 2489 4541 9740;10318 4506 6430 12388 2489 4541 9740 1
0 5062 7101 7003 3673 5898 6541 6 1;0 10318 13305 8655 8294 12388 4541 9740;10318 13305 8655 8294 12388 4541 9740 1
0 5062 7101 5749 5576 3205 6 1;0 10318 7434 12388 12433 4541 9740;10318 7434 12388 12433 4541 9740 1
0 2562 7101 7003 5576 661 6 1;0 10318 7064 3391 1596 10527 4541 9740;10318 7064 3391 1596 10527 4541 9740 1
0 2562 7101 7003 5576 661 6 1;0 6993 7064 3391 1596 10527 4541 9740;6993 7064 3391 1596 10527 4541 9740 1
0 2562 7101 7003 5576 661 6 1;0 10318 10615 13305 11289 10187 12514 9740;10318 10615 13305 11289 10187 12514 9740 1
0 1594 4189 1815 361 2079 6 1;0 11096 9923 10706 13208 4674 12514 9740;11096 9923 10706 13208 4674 12514 9740 1
0 1594 7101 4252 5576 872 6 1;0 10318 9348 3276 4541 3931;10318 9348 3276 4541 3931 1
0 1594 7101 4252 5576 1187 6 1;0 10318 9348 11378 6492 3151 4541 9740;10318 9348 11378 6492 3151 4541 9740 1
0 1594 7101 2881 3159 141 6 1;0 10318 11530 11841 13208 10704 9740;10318 11530 11841 13208 10704 9740 1
0 1594 7101 3637 6568 2166 6 1;0 10318 411 2688 11003 12514 9740;10318 411 2688 11003 12514 9740 1
0 1594 7101 3637 6568 2166 6 1;0 6993 411 2688 6864 4541 9740;6993 411 2688 6864 4541 9740 1
0 1594 7101 3637 6568 2166 6 1;0 13268 411 2688 6864 4541 9740;13268 411 2688 6864 4541 9740 1
0 1594 7101 3748 3484 4716 6 1;0 10318 2603 2430 5353 12388 12514 9740;10318 2603 2430 5353 12388 12514 9740 1
0 1594 7101 6620 4149 1152 6099 6 1;0 10318 12646 13765 4541 9740;10318 12646 13765 4541 9740 1
0 1594 7101 6620 4149 6501 4374 6 1;0 10318 12646 8751 12514 9740;10318 12646 8751 12514 9740 1
0 1594 7101 6620 4149 4857 4211 6 1;0 13268 12646 5668 12496 12514 9740;13268 12646 5668 12496 12514 9740 1
0 4768 2109 5990 1970 6 1;0 13236 5141 10219 468 4541 9740;13236 5141 10219 468 4541 9740 1
0 3352 5950 4310 2380 4244 4 1;0 6700 6674 1922 2750;6700 6674 1922 2750 1
0 3352 1434 6419 4310 4 1;0 2430 313 10631 8644 2028 4266 2750;2430 313 10631 8644 2028 4266 2750 1
0 3352 3768 5861 645 4 1;0 6700 6847 10318 13208 9788 2750;6700 6847 10318 13208 9788 2750 1
0 3352 2798 6419 4310 4 1;0 2430 313 10631 8644 2028 4266 2750;2430 313 10631 8644 2028 4266 2750 1
0 3352 4513 3907 6579 4 1;0 6700 12276 225 9714 4849 2750;6700 12276 225 9714 4849 2750 1
0 3352 4752 6554 3814 4 1;0 2028 10631 8045 5925 8910 2750;2028 10631 8045 5925 8910 2750 1
0 3352 439 4310 4 1;0 2028 1368 2430 2750;2028 1368 2430 2750 1
0 3352 326 6957 6579 4 1;0 6084 7539 4203 2750;6084 7539 4203 2750 1
0 3352 4577 4374 6378 3464 4 1;0 1081 8551 9716 2750;1081 8551 9716 2750 1
0 3352 7101 1815 4149 4019 6 1;0 10318 1558 5306 12514;10318 1558 5306 12514 1
0 598 5537 2263 4 1;0 7143 10527 2688 8902 7477;7143 10527 2688 8902 7477 1
0 5190 3222 5576 2182 4 1;0 5850 2688 9348 7812 393 2750;5850 2688 9348 7812 393 2750 1
0 5190 5537 1661 4 1;0 4570 2688 8902 9915 2750;4570 2688 8902 9915 2750 1
0 3728 1570 4472 4 1;0 1459 10906 2750;1459 10906 2750 1
0 7114 2412 7101 3814 5 1;0 7578 5141 10631 10688 4703 10318 259;7578 5141 10631 10688 4703 10318 259 1
0 6238 5861 2899 3935 4 1;0 1721 10318 7853 13208 6654 2750;1721 10318 7853 13208 6654 2750 1
0 1781 4775 3438 6908 4 1;0 13326 11378 2986 2750;13326 11378 2986 2750 1
0 283 1637 778 5681 1218 5 1;0 13793 259;13793 259 1
0 376 4310 1637 3368 4244 4 1;0 4333 2430 7144 3281 2750;4333 2430 7144 3281 2750 1
0 376 4310 1643 1455 3 2 644 4 1;0 1452 2430 8425 11833 2750;1452 2430 8425 11833 2750 1
0 376 5576 240 1643 1363 4 1;0 7386 7666 4496 2750;7386 7666 4496 2750 1
0 1484 4493 4060 6 1;0 6926 12388 6492 4849 4541 9740;6926 12388 6492 4849 4541 9740 1
0 6989 7101 237 6579 661 6 1;0 13268 12328 9739 401 10527 12514 9740;13268 12328 9739 401 10527 12514 9740 1
0 2547 7018 4310 1637 69 4 1;0 12616 12388 2430 10215 6736 2750;12616 12388 2430 10215 6736 2750 1
0 2547 2337 5576 4377 6392 4 1;0 8655 7697 4492 2334 2688 7038 12388 2750;8655 7697 4492 2334 2688 7038 12388 2750 1
0 2547 4125 6199 2769 981 4 1;0 8655 4333 11096 3567 12388 3078 5981 13208 748 2750;8655 4333 11096 3567 12388 3078 5981 13208 748 2750 1
0 2547 1579 4484 5631 4705 4 1;0 8655 11300 11998 2750;8655 11300 11998 2750 1
0 2547 4985 3637 4174 4459 4 1;0 8655 10200 8644 13707 11003 2750;8655 10200 8644 13707 11003 2750 1
0 2547 7105 3437 5285 5974 4 1;0 8655 6544 7210 5064 2750;8655 6544 7210 5064 2750 1
0 2547 3386 2881 5113 4 1;0 8655 313 11530 6043 2750;8655 313 11530 6043 2750 1
0 2547 3285 1637 441 3204 4 1;0 8655 13208 5481 8902 6942 2750;8655 13208 5481 8902 6942 2750 1
0 2547 3285 5014 4149 1201 4 1;0 8655 12024 188 12388 8671 2750;8655 12024 188 12388 8671 2750 1
0 2547 1570 5210 3437 4664 4 1;0 8655 7892 4783 2750;8655 7892 4783 2750 1
0 2547 1570 5210 3437 4664 4 1;0 8655 1342 4783 2750;8655 1342 4783 2750 1
0 2547 1570 4533 4374 3292 4 1;0 8655 5443 2627 5443 8900 8902 2893 2750;8655 5443 2627 5443 8900 8902 2893 2750 1
0 2547 1570 441 4174 3790 4 1;0 8655 3396 1062 8902 6942 2750;8655 3396 1062 8902 6942 2750 1
0 2547 1570 441 4174 5263 4 1;0 8655 11714 5647 2750;8655 11714 5647 2750 1
0 2547 1388 5681 5576 992 4 1;0 8655 6476 4509 2750;8655 6476 4509 2750 1
0 2547 4165 1152 6957 331 4 1;0 8655 1831 10699 2282 8908 5866 2750;8655 1831 10699 2282 8908 5866 2750 1
0 2547 2974 4891 4084 4 1;0 5228 9930 6793 2750;5228 9930 6793 2750 1
0 2547 3041 4149 1152 399 4 1;0 4152 9329 2750;4152 9329 2750 1
0 2547 6261 1647 6501 4 1;0 8655 9281 165 7066 12388 2750;8655 9281 165 7066 12388 2750 1
0 2547 2460 6646 1969 4 1;0 8655 11711 2493 2988 12388 2750;8655 11711 2493 2988 12388 2750 1
0 2547 2538 4497 866 4497 7101 4 1;0 8655 4842 8900 13396 10318 4806 283 2750;8655 4842 8900 13396 10318 4806 283 2750 1
0 2547 814 1643 2762 2082 4 1;0 8655 1305 12388 4260 12209 2750;8655 1305 12388 4260 12209 2750 1
0 2547 2475 320 4289 2439 4 1;0 8655 13305 13236 8644 12454 12388 2750;8655 13305 13236 8644 12454 12388 2750 1
0 2547 578 1637 265 4149 1949 4 1;0 8655 379 12388 11002 9309 1064 2750;8655 379 12388 11002 9309 1064 2750 1
